level,message_pattern,first_seen,last_seen,count
WARN,Slow response detected endpoint=/api/cart latency=1976ms,2026-06-01 15:55:51.942000+00:00,2026-06-01 23:24:49.480000+00:00,2
WARN,GC overhead limit warning: pause=681ms heap=<num>%,2026-06-01 15:56:21.672000+00:00,2026-06-01 23:22:20.316000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1265ms,2026-06-01 15:57:03.247000+00:00,2026-06-01 15:57:03.247000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2466ms,2026-06-01 15:57:33.278000+00:00,2026-06-01 17:06:57.887000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2556ms,2026-06-01 15:57:36.043000+00:00,2026-06-01 21:45:21.186000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2807ms,2026-06-01 15:57:39.295000+00:00,2026-06-01 15:57:39.295000+00:00,1
WARN,GC overhead limit warning: pause=460ms heap=<num>%,2026-06-01 15:57:58.509000+00:00,2026-06-01 20:20:30.531000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2641ms,2026-06-01 15:58:07.001000+00:00,2026-06-01 15:58:07.001000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=603ms,2026-06-01 15:58:37.710000+00:00,2026-06-01 20:54:31.090000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1339ms,2026-06-01 15:58:55.153000+00:00,2026-06-01 15:58:55.153000+00:00,1
WARN,GC overhead limit warning: pause=560ms heap=<num>%,2026-06-01 15:59:19.661000+00:00,2026-06-01 21:38:57.321000+00:00,2
WARN,GC overhead limit warning: pause=521ms heap=<num>%,2026-06-01 15:59:24.782000+00:00,2026-06-01 22:58:18.098000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1410ms,2026-06-01 15:59:39.890000+00:00,2026-06-01 15:59:39.890000+00:00,1
WARN,GC overhead limit warning: pause=481ms heap=<num>%,2026-06-01 15:59:46.585000+00:00,2026-06-01 23:30:01.791000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1357ms,2026-06-01 16:00:02.826000+00:00,2026-06-01 16:00:02.826000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1093ms,2026-06-01 16:00:27.856000+00:00,2026-06-01 16:00:27.856000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2440ms,2026-06-01 16:00:37.411000+00:00,2026-06-01 16:08:18.890000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2270ms,2026-06-01 16:00:39.339000+00:00,2026-06-01 16:52:03.669000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1171ms,2026-06-01 16:00:42.398000+00:00,2026-06-01 16:00:42.398000+00:00,1
WARN,GC overhead limit warning: pause=407ms heap=<num>%,2026-06-01 16:01:00.115000+00:00,2026-06-01 22:16:26.789000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2310ms,2026-06-01 16:01:10.480000+00:00,2026-06-01 21:06:18.090000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=920ms,2026-06-01 16:02:03.122000+00:00,2026-06-01 16:02:03.122000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2991ms,2026-06-01 16:02:06.525000+00:00,2026-06-01 16:02:06.525000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=743ms,2026-06-01 16:02:37.266000+00:00,2026-06-01 16:02:37.266000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2855ms,2026-06-01 16:03:49.277000+00:00,2026-06-01 16:03:49.277000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1170ms,2026-06-01 16:03:53.635000+00:00,2026-06-01 16:03:53.635000+00:00,1
WARN,GC overhead limit warning: pause=760ms heap=<num>%,2026-06-01 16:04:19.051000+00:00,2026-06-01 23:29:04.432000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=1588ms,2026-06-01 16:04:32.279000+00:00,2026-06-01 16:04:32.279000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2227ms,2026-06-01 16:04:53.582000+00:00,2026-06-01 17:49:58.293000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1480ms,2026-06-01 16:05:09.103000+00:00,2026-06-01 16:05:09.103000+00:00,1
WARN,GC overhead limit warning: pause=614ms heap=<num>%,2026-06-01 16:05:10.088000+00:00,2026-06-01 22:19:58.842000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=1100ms,2026-06-01 16:05:43.812000+00:00,2026-06-01 21:56:13.690000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=813ms,2026-06-01 16:05:45.934000+00:00,2026-06-01 16:05:45.934000+00:00,1
WARN,GC overhead limit warning: pause=254ms heap=<num>%,2026-06-01 16:05:55.515000+00:00,2026-06-01 21:39:15.099000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=2171ms,2026-06-01 16:06:17.075000+00:00,2026-06-01 22:01:24.823000+00:00,3
WARN,GC overhead limit warning: pause=576ms heap=<num>%,2026-06-01 16:06:39.749000+00:00,2026-06-01 22:50:38.026000+00:00,3
WARN,GC overhead limit warning: pause=696ms heap=<num>%,2026-06-01 16:06:39.832000+00:00,2026-06-01 23:31:03.733000+00:00,8
WARN,GC overhead limit warning: pause=658ms heap=<num>%,2026-06-01 16:07:04.054000+00:00,2026-06-01 21:45:51.449000+00:00,2
WARN,GC overhead limit warning: pause=308ms heap=<num>%,2026-06-01 16:07:16.127000+00:00,2026-06-01 16:07:16.127000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2820ms,2026-06-01 16:07:19.495000+00:00,2026-06-01 16:07:19.495000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2738ms,2026-06-01 16:07:48.443000+00:00,2026-06-01 16:07:48.443000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2508ms,2026-06-01 16:07:52.801000+00:00,2026-06-01 16:07:52.801000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2627ms,2026-06-01 16:08:21.490000+00:00,2026-06-01 19:30:45.822000+00:00,2
WARN,GC overhead limit warning: pause=553ms heap=<num>%,2026-06-01 16:08:38.419000+00:00,2026-06-01 16:57:58.746000+00:00,2
WARN,GC overhead limit warning: pause=385ms heap=<num>%,2026-06-01 16:09:01.148000+00:00,2026-06-01 17:28:19.203000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2273ms,2026-06-01 16:10:09.763000+00:00,2026-06-01 16:10:09.763000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=884ms,2026-06-01 16:10:49.306000+00:00,2026-06-01 16:10:49.306000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2725ms,2026-06-01 16:10:55.567000+00:00,2026-06-01 16:10:55.567000+00:00,1
WARN,GC overhead limit warning: pause=795ms heap=<num>%,2026-06-01 16:11:15.548000+00:00,2026-06-01 22:13:20.082000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1833ms,2026-06-01 16:11:40.608000+00:00,2026-06-01 22:46:49.578000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=700ms,2026-06-01 16:11:48.664000+00:00,2026-06-01 20:46:53.699000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1215ms,2026-06-01 16:12:11.882000+00:00,2026-06-01 16:12:11.882000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1787ms,2026-06-01 16:12:16.934000+00:00,2026-06-01 16:12:16.934000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1444ms,2026-06-01 16:13:11.577000+00:00,2026-06-01 19:39:16.138000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2700ms,2026-06-01 16:14:01.677000+00:00,2026-06-01 17:54:06.061000+00:00,2
WARN,GC overhead limit warning: pause=215ms heap=<num>%,2026-06-01 16:14:09.122000+00:00,2026-06-01 22:40:34.870000+00:00,4
WARN,GC overhead limit warning: pause=695ms heap=<num>%,2026-06-01 16:14:36.782000+00:00,2026-06-01 22:19:55.770000+00:00,6
WARN,GC overhead limit warning: pause=503ms heap=<num>%,2026-06-01 16:14:41.182000+00:00,2026-06-01 20:46:43.006000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=2035ms,2026-06-01 16:15:04.890000+00:00,2026-06-01 16:15:04.890000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1027ms,2026-06-01 16:15:19.917000+00:00,2026-06-01 16:15:19.917000+00:00,1
WARN,GC overhead limit warning: pause=623ms heap=<num>%,2026-06-01 16:15:31.321000+00:00,2026-06-01 22:15:11.849000+00:00,4
WARN,GC overhead limit warning: pause=286ms heap=<num>%,2026-06-01 16:15:44.594000+00:00,2026-06-01 21:47:10.439000+00:00,6
WARN,GC overhead limit warning: pause=340ms heap=<num>%,2026-06-01 16:16:08.434000+00:00,2026-06-01 22:14:02.176000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=2762ms,2026-06-01 16:16:49.936000+00:00,2026-06-01 16:16:49.936000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2592ms,2026-06-01 16:17:09.886000+00:00,2026-06-01 16:17:09.886000+00:00,1
WARN,GC overhead limit warning: pause=406ms heap=<num>%,2026-06-01 16:17:39.786000+00:00,2026-06-01 22:42:57.605000+00:00,5
WARN,GC overhead limit warning: pause=532ms heap=<num>%,2026-06-01 16:17:47.055000+00:00,2026-06-01 18:44:49.447000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2056ms,2026-06-01 16:18:04.513000+00:00,2026-06-01 16:42:24.590000+00:00,2
WARN,GC overhead limit warning: pause=424ms heap=<num>%,2026-06-01 16:18:38.074000+00:00,2026-06-01 23:39:51.836000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=591ms,2026-06-01 16:19:57.815000+00:00,2026-06-01 16:19:57.815000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1909ms,2026-06-01 16:20:58.414000+00:00,2026-06-01 16:20:58.414000+00:00,1
WARN,GC overhead limit warning: pause=519ms heap=<num>%,2026-06-01 16:21:16.132000+00:00,2026-06-01 23:01:10.960000+00:00,3
WARN,GC overhead limit warning: pause=766ms heap=<num>%,2026-06-01 16:21:22.060000+00:00,2026-06-01 22:10:46.062000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1361ms,2026-06-01 16:21:35.885000+00:00,2026-06-01 16:28:46.410000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2176ms,2026-06-01 16:21:55.549000+00:00,2026-06-01 16:53:54.970000+00:00,2
WARN,GC overhead limit warning: pause=547ms heap=<num>%,2026-06-01 16:22:02.103000+00:00,2026-06-01 23:36:05.963000+00:00,3
WARN,GC overhead limit warning: pause=504ms heap=<num>%,2026-06-01 16:22:04.574000+00:00,2026-06-01 20:46:48.523000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1493ms,2026-06-01 16:22:44.277000+00:00,2026-06-01 16:22:44.277000+00:00,1
WARN,GC overhead limit warning: pause=793ms heap=<num>%,2026-06-01 16:23:27.579000+00:00,2026-06-01 21:51:04.971000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=2585ms,2026-06-01 16:24:31.308000+00:00,2026-06-01 16:24:31.308000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1245ms,2026-06-01 16:24:37.721000+00:00,2026-06-01 19:34:10.654000+00:00,2
WARN,Health check response time elevated endpoint=/health latency=205ms,2026-06-01 16:24:45.294000+00:00,2026-06-01 21:09:23.974000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2964ms,2026-06-01 16:24:46.548000+00:00,2026-06-01 17:31:58.080000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2984ms,2026-06-01 16:24:56.583000+00:00,2026-06-01 16:38:54.644000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1596ms,2026-06-01 16:24:57.549000+00:00,2026-06-01 20:41:24.463000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2689ms,2026-06-01 16:25:03.883000+00:00,2026-06-01 16:25:03.883000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1413ms,2026-06-01 16:25:17.305000+00:00,2026-06-01 18:27:30.446000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1239ms,2026-06-01 16:25:27.921000+00:00,2026-06-01 17:04:08.374000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2575ms,2026-06-01 16:25:46.181000+00:00,2026-06-01 19:40:18.155000+00:00,3
WARN,GC overhead limit warning: pause=204ms heap=<num>%,2026-06-01 16:26:22.235000+00:00,2026-06-01 23:29:31.332000+00:00,6
WARN,Slow response detected endpoint=/api/cart latency=2975ms,2026-06-01 16:26:34.904000+00:00,2026-06-01 21:09:43.550000+00:00,3
WARN,GC overhead limit warning: pause=356ms heap=<num>%,2026-06-01 16:26:42.838000+00:00,2026-06-01 18:34:14.888000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1391ms,2026-06-01 16:26:53.660000+00:00,2026-06-01 16:26:53.660000+00:00,1
WARN,GC overhead limit warning: pause=408ms heap=<num>%,2026-06-01 16:27:04.398000+00:00,2026-06-01 23:42:45.632000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1939ms,2026-06-01 16:27:10.153000+00:00,2026-06-01 23:20:55.031000+00:00,2
WARN,GC overhead limit warning: pause=452ms heap=<num>%,2026-06-01 16:27:25.915000+00:00,2026-06-01 16:27:25.915000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2333ms,2026-06-01 16:27:46.590000+00:00,2026-06-01 21:44:46.867000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1586ms,2026-06-01 16:27:52.817000+00:00,2026-06-01 16:27:52.817000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=979ms,2026-06-01 16:28:50.146000+00:00,2026-06-01 16:28:50.146000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1451ms,2026-06-01 16:29:30.244000+00:00,2026-06-01 16:29:30.244000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=570ms,2026-06-01 16:30:51.106000+00:00,2026-06-01 16:30:51.106000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2846ms,2026-06-01 16:31:05.760000+00:00,2026-06-01 19:12:24.959000+00:00,2
WARN,GC overhead limit warning: pause=436ms heap=<num>%,2026-06-01 16:31:21.708000+00:00,2026-06-01 23:10:15.140000+00:00,7
WARN,Slow response detected endpoint=/api/cart latency=1485ms,2026-06-01 16:31:31.163000+00:00,2026-06-01 16:31:31.163000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2293ms,2026-06-01 16:31:44.818000+00:00,2026-06-01 16:31:44.818000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1388ms,2026-06-01 16:32:32.056000+00:00,2026-06-01 16:32:32.056000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2425ms,2026-06-01 16:32:46.491000+00:00,2026-06-01 21:27:33.650000+00:00,3
WARN,GC overhead limit warning: pause=400ms heap=<num>%,2026-06-01 16:32:54.214000+00:00,2026-06-01 21:23:11.778000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1263ms,2026-06-01 16:32:54.293000+00:00,2026-06-01 16:32:54.293000+00:00,1
WARN,GC overhead limit warning: pause=366ms heap=<num>%,2026-06-01 16:33:11.033000+00:00,2026-06-01 19:32:30.303000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=762ms,2026-06-01 16:33:32.652000+00:00,2026-06-01 16:33:32.652000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1041ms,2026-06-01 16:34:15.560000+00:00,2026-06-01 16:34:15.560000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1158ms,2026-06-01 16:34:54.236000+00:00,2026-06-01 16:34:54.236000+00:00,1
WARN,GC overhead limit warning: pause=332ms heap=<num>%,2026-06-01 16:35:07.220000+00:00,2026-06-01 22:41:58.888000+00:00,8
WARN,GC overhead limit warning: pause=571ms heap=<num>%,2026-06-01 16:35:27.661000+00:00,2026-06-01 23:04:47.351000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1536ms,2026-06-01 16:35:36.351000+00:00,2026-06-01 16:35:36.351000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2930ms,2026-06-01 16:36:03.125000+00:00,2026-06-01 16:36:03.125000+00:00,1
WARN,GC overhead limit warning: pause=644ms heap=<num>%,2026-06-01 16:36:23.311000+00:00,2026-06-01 22:44:16.863000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=1549ms,2026-06-01 16:36:43.735000+00:00,2026-06-01 16:36:43.735000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2404ms,2026-06-01 16:37:08.393000+00:00,2026-06-01 16:37:08.393000+00:00,1
WARN,GC overhead limit warning: pause=251ms heap=<num>%,2026-06-01 16:38:25.998000+00:00,2026-06-01 16:38:25.998000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1139ms,2026-06-01 16:38:27.555000+00:00,2026-06-01 16:38:27.555000+00:00,1
WARN,GC overhead limit warning: pause=389ms heap=<num>%,2026-06-01 16:38:56.029000+00:00,2026-06-01 16:38:56.029000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2335ms,2026-06-01 16:40:17.898000+00:00,2026-06-01 16:40:17.898000+00:00,1
WARN,GC overhead limit warning: pause=378ms heap=<num>%,2026-06-01 16:40:23.469000+00:00,2026-06-01 22:28:35.035000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=772ms,2026-06-01 16:40:25.461000+00:00,2026-06-01 19:24:57.948000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1363ms,2026-06-01 16:40:30.610000+00:00,2026-06-01 16:40:30.610000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2126ms,2026-06-01 16:41:16.770000+00:00,2026-06-01 16:41:16.770000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2665ms,2026-06-01 16:41:20.024000+00:00,2026-06-01 19:30:49.944000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2832ms,2026-06-01 16:41:21.667000+00:00,2026-06-01 21:10:42.046000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1441ms,2026-06-01 16:41:43.891000+00:00,2026-06-01 22:23:53.338000+00:00,2
WARN,GC overhead limit warning: pause=671ms heap=<num>%,2026-06-01 16:42:23.050000+00:00,2026-06-01 23:00:37.663000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=2823ms,2026-06-01 16:42:45.125000+00:00,2026-06-01 19:03:04.586000+00:00,3
WARN,GC overhead limit warning: pause=726ms heap=<num>%,2026-06-01 16:43:28.555000+00:00,2026-06-01 18:33:47.853000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1458ms,2026-06-01 16:43:36.438000+00:00,2026-06-01 16:43:36.438000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1652ms,2026-06-01 16:43:40.266000+00:00,2026-06-01 16:43:40.266000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=936ms,2026-06-01 16:43:52.152000+00:00,2026-06-01 17:15:04.348000+00:00,2
WARN,GC overhead limit warning: pause=561ms heap=<num>%,2026-06-01 16:44:09.879000+00:00,2026-06-01 17:30:27.844000+00:00,2
WARN,GC overhead limit warning: pause=223ms heap=<num>%,2026-06-01 16:44:40.022000+00:00,2026-06-01 23:09:33.905000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=1681ms,2026-06-01 16:44:58.377000+00:00,2026-06-01 16:44:58.377000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2234ms,2026-06-01 16:45:37.446000+00:00,2026-06-01 16:45:37.446000+00:00,1
WARN,GC overhead limit warning: pause=683ms heap=<num>%,2026-06-01 16:45:56.599000+00:00,2026-06-01 23:04:22.435000+00:00,5
WARN,Slow response detected endpoint=/api/cart latency=1818ms,2026-06-01 16:46:49.650000+00:00,2026-06-01 16:46:49.650000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2359ms,2026-06-01 16:46:50.023000+00:00,2026-06-01 16:46:50.023000+00:00,1
WARN,GC overhead limit warning: pause=539ms heap=<num>%,2026-06-01 16:46:57.712000+00:00,2026-06-01 19:09:42.612000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1042ms,2026-06-01 16:47:32.233000+00:00,2026-06-01 16:47:32.233000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=962ms,2026-06-01 16:47:40.457000+00:00,2026-06-01 16:47:40.457000+00:00,1
WARN,GC overhead limit warning: pause=358ms heap=<num>%,2026-06-01 16:47:41.746000+00:00,2026-06-01 23:21:30.031000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=698ms,2026-06-01 16:48:27.406000+00:00,2026-06-01 17:15:51.505000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1194ms,2026-06-01 16:49:28.783000+00:00,2026-06-01 16:49:28.783000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1488ms,2026-06-01 16:49:56.582000+00:00,2026-06-01 19:30:32.273000+00:00,2
WARN,GC overhead limit warning: pause=390ms heap=<num>%,2026-06-01 16:50:15.859000+00:00,2026-06-01 21:07:58.903000+00:00,4
WARN,GC overhead limit warning: pause=525ms heap=<num>%,2026-06-01 16:50:55.844000+00:00,2026-06-01 22:35:20.969000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=2796ms,2026-06-01 16:51:03.080000+00:00,2026-06-01 22:22:48.381000+00:00,2
WARN,GC overhead limit warning: pause=495ms heap=<num>%,2026-06-01 16:51:03.701000+00:00,2026-06-01 19:50:46.208000+00:00,2
WARN,GC overhead limit warning: pause=255ms heap=<num>%,2026-06-01 16:53:18.904000+00:00,2026-06-01 22:50:23.709000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1036ms,2026-06-01 16:53:43.413000+00:00,2026-06-01 16:53:43.413000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=829ms,2026-06-01 16:54:54.007000+00:00,2026-06-01 17:05:46.395000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2606ms,2026-06-01 16:55:08.540000+00:00,2026-06-01 16:55:08.540000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2232ms,2026-06-01 16:55:09.610000+00:00,2026-06-01 17:46:30.770000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1231ms,2026-06-01 16:55:12.075000+00:00,2026-06-01 16:55:12.075000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1582ms,2026-06-01 16:55:32.162000+00:00,2026-06-01 16:55:32.162000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1568ms,2026-06-01 16:56:52.280000+00:00,2026-06-01 16:56:52.280000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=990ms,2026-06-01 16:56:58.957000+00:00,2026-06-01 16:56:58.957000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2393ms,2026-06-01 16:57:14.100000+00:00,2026-06-01 20:26:40.137000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=519ms,2026-06-01 16:57:14.723000+00:00,2026-06-01 16:57:14.723000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2898ms,2026-06-01 16:57:15.315000+00:00,2026-06-01 20:36:50.131000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1111ms,2026-06-01 16:57:30.475000+00:00,2026-06-01 16:57:30.475000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1551ms,2026-06-01 16:57:35.106000+00:00,2026-06-01 16:57:35.106000+00:00,1
WARN,GC overhead limit warning: pause=394ms heap=<num>%,2026-06-01 16:57:42.470000+00:00,2026-06-01 22:10:16.670000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=960ms,2026-06-01 16:57:51.093000+00:00,2026-06-01 16:57:51.093000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2013ms,2026-06-01 16:58:02.894000+00:00,2026-06-01 16:58:02.894000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2313ms,2026-06-01 16:58:04.819000+00:00,2026-06-01 16:58:04.819000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1462ms,2026-06-01 16:58:13.119000+00:00,2026-06-01 16:58:13.119000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1452ms,2026-06-01 16:58:23.111000+00:00,2026-06-01 16:58:23.111000+00:00,1
WARN,Health check response time elevated endpoint=/health latency=130ms,2026-06-01 16:58:45.159000+00:00,2026-06-01 23:07:01.206000+00:00,3
WARN,GC overhead limit warning: pause=557ms heap=<num>%,2026-06-01 16:59:41.007000+00:00,2026-06-01 21:57:32.433000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=1660ms,2026-06-01 16:59:41.779000+00:00,2026-06-01 16:59:41.779000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2652ms,2026-06-01 16:59:56.862000+00:00,2026-06-01 16:59:56.862000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=542ms,2026-06-01 17:00:19.951000+00:00,2026-06-01 17:00:19.951000+00:00,1
WARN,Health check response time elevated endpoint=/health latency=141ms,2026-06-01 17:00:43.217000+00:00,2026-06-01 23:12:51.438000+00:00,6
WARN,Slow response detected endpoint=/api/cart latency=2642ms,2026-06-01 17:00:57.054000+00:00,2026-06-01 19:31:34.757000+00:00,2
WARN,GC overhead limit warning: pause=662ms heap=<num>%,2026-06-01 17:01:57.172000+00:00,2026-06-01 22:04:22.263000+00:00,2
WARN,GC overhead limit warning: pause=447ms heap=<num>%,2026-06-01 17:02:14.736000+00:00,2026-06-01 22:49:53.227000+00:00,4
WARN,GC overhead limit warning: pause=526ms heap=<num>%,2026-06-01 17:02:35.315000+00:00,2026-06-01 21:27:24.391000+00:00,4
WARN,Slow response detected endpoint=/api/cart latency=562ms,2026-06-01 17:02:35.989000+00:00,2026-06-01 22:55:57.576000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=2392ms,2026-06-01 17:02:36.256000+00:00,2026-06-01 17:02:36.256000+00:00,1
WARN,GC overhead limit warning: pause=770ms heap=<num>%,2026-06-01 17:02:52.351000+00:00,2026-06-01 23:29:07.607000+00:00,6
WARN,GC overhead limit warning: pause=565ms heap=<num>%,2026-06-01 17:02:54.152000+00:00,2026-06-01 19:48:09.627000+00:00,2
WARN,GC overhead limit warning: pause=720ms heap=<num>%,2026-06-01 17:03:00.966000+00:00,2026-06-01 19:09:54.150000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1403ms,2026-06-01 17:03:30.105000+00:00,2026-06-01 17:03:30.105000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=830ms,2026-06-01 17:03:46.163000+00:00,2026-06-01 17:03:46.163000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2224ms,2026-06-01 17:03:57.050000+00:00,2026-06-01 17:03:57.050000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=1690ms,2026-06-01 17:04:12.514000+00:00,2026-06-01 17:04:12.514000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=662ms,2026-06-01 17:04:20.834000+00:00,2026-06-01 22:45:06.565000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=764ms,2026-06-01 17:05:24.454000+00:00,2026-06-01 22:29:08.878000+00:00,2
WARN,Slow response detected endpoint=/api/cart latency=1927ms,2026-06-01 17:05:27.388000+00:00,2026-06-01 17:05:27.388000+00:00,1
WARN,Slow response detected endpoint=/api/cart latency=2804ms,2026-06-01 17:05:49.929000+00:00,2026-06-01 18:55:45.090000+00:00,2
WARN,GC overhead limit warning: pause=236ms heap=<num>%,2026-06-01 17:05:58.998000+00:00,2026-06-01 22:32:42.767000+00:00,3
WARN,Slow response detected endpoint=/api/cart latency=626ms,2026-06-01 17:06:04.899000+00:00,2026-06-01 17:06:04.899000+00:00,1
